ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,geometry
1178472-999-136,26,1,2024,30,20,0,4,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-110.9816628,29.14566054,POINT (-110.9816628 29.14566054)
1178472-999-381,26,1,2024,30,20,20,4,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,PUEBLO BAJO,PEDRO SALAZAR FÉLIX,,-111.0165502,29.15733486,POINT (-111.0165502 29.15733486)
1178472-999-156,26,1,2024,30,23,0,4,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,VENADO COLA BLANCA,AIRE PURO,,-110.9334924,29.00515587,POINT (-110.9334924 29.00515587)
1178472-999-935,26,1,2024,30,23,0,4,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9955402,29.13847034,POINT (-110.9955402 29.13847034)
1178472-999-168,26,1,2024,30,1,5,5,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,36,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL DE JESÚS CLOUTHIER DEL RINCÓN,XÓLOTL,,-110.9605137,29.02563612,POINT (-110.9605137 29.02563612)
1178472-999-388,26,1,2024,30,7,22,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,LUZ VALENCIA,JOSÉ ALBERTO HEALY NORIEGA,,-110.9965033,29.14983173,POINT (-110.9965033 29.14983173)
1178472-999-222,26,1,2024,30,8,10,5,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS ENCINAS JOHNSON,PERIFÉRICO ORIENTE,,-110.9236543,29.0803086,POINT (-110.9236543 29.0803086)
1178472-999-988,26,1,2024,30,8,40,5,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-110.9963277,29.14396127,POINT (-110.9963277 29.14396127)
1178472-999-1026,26,1,2024,30,8,50,5,5,1,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,VERACRUZ,FRANCISCO MONTEVERDE,,-110.969337,29.0921755,POINT (-110.969337 29.0921755)
1178472-999-27,26,1,2024,30,9,0,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0223921,29.09550637,POINT (-111.0223921 29.09550637)
1178472-999-661,26,1,2024,30,9,44,5,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,43,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR PALIZA,DOCTOR PALIZA,,-110.9603894,29.07443963,POINT (-110.9603894 29.07443963)
1178472-999-894,26,1,2024,30,10,0,5,5,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 28 NORTE,SIETE CERROS - COSTA RICA,CALLE 28 NORTE,-111.61942,28.92269,POINT (-111.61942 28.92269)
1178472-999-453,26,1,2024,30,10,30,5,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,SOLIDARIDAD,,-110.9922256,29.09382319,POINT (-110.9922256 29.09382319)
1178472-999-803,26,1,2024,30,10,56,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,65,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,REPÚBLICA DE CUBA,,-111.0020466,29.09810284,POINT (-111.0020466 29.09810284)
1178472-999-605,26,1,2024,30,11,40,5,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9922436,29.0989711,POINT (-110.9922436 29.0989711)
1178472-999-47,26,1,2024,30,12,0,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,78,0,0,0,0,0,0,0,0,0,0,0,0,3,CUATRO,GUADALUPE VICTORIA,,-110.968871,29.11423762,POINT (-110.968871 29.11423762)
1178472-999-59,26,1,2024,30,14,0,5,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN BERNARDINO,EMILIANO ZAPATA FINAL,,-110.9715529,29.05631391,POINT (-110.9715529 29.05631391)
1178472-999-475,26,1,2024,30,14,30,5,5,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR PALIZA,SUFRAGIO EFECTIVO,,-110.9567052,29.07477804,POINT (-110.9567052 29.07477804)
1178472-999-476,26,1,2024,30,14,30,5,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,PALO VERDE - REFORMA,ANTONIO QUIROGA,-111.0267773,29.02105393,POINT (-111.0267773 29.02105393)
1178472-999-543,26,1,2024,30,14,34,5,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0067377,29.09456278,POINT (-111.0067377 29.09456278)
1178472-999-615,26,1,2024,30,14,40,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9925351,29.1097858,POINT (-110.9925351 29.1097858)
1178472-999-681,26,1,2024,30,14,45,5,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,DOCTOR DOMINGO OLIVARES,,-110.9759191,29.08252827,POINT (-110.9759191 29.08252827)
1178472-999-1004,26,1,2024,30,14,50,5,5,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,ALICIA ARELLANO,ALICIA ARELLANO,,-111.4765686,28.83977303,POINT (-111.4765686 28.83977303)
1178472-999-485,26,1,2024,30,15,30,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS ENCINAS JOHNSON,LUIS ENCINAS JOHNSON,,-110.949726,29.08310175,POINT (-110.949726 29.08310175)
1178472-999-809,26,1,2024,30,15,58,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,OTHÓN ALMADA,LEANDRO P. GAXIOLA,,-110.9840093,29.10109966,POINT (-110.9840093 29.10109966)
1178472-999-547,26,1,2024,30,16,34,5,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9922686,29.10222362,POINT (-110.9922686 29.10222362)
1178472-999-754,26,1,2024,30,16,50,5,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA MORELOS Y PAVÓN,ALFÉREZ JUAN BAUTISTA DE ESCALANTE,,-110.953519,29.14612307,POINT (-110.953519 29.14612307)
1178472-999-105,26,1,2024,30,17,0,5,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,SONORA,MARIANO MATAMOROS,,-110.9527256,29.08200668,POINT (-110.9527256 29.08200668)
1178472-999-114,26,1,2024,30,18,0,5,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,CAMINO DEL SERI,CAMINO DEL SERI,,-110.9702007,29.06149672,POINT (-110.9702007 29.06149672)
1178472-999-195,26,1,2024,30,18,5,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,ENRIQUE MAZÓN LÓPEZ,ENRIQUE MAZÓN LÓPEZ,,-110.9097116,29.15033961,POINT (-110.9097116 29.15033961)
1178472-999-119,26,1,2024,30,19,0,5,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.996329,29.14321976,POINT (-110.996329 29.14321976)
1178472-999-199,26,1,2024,30,19,5,5,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.002348,29.09450842,POINT (-111.002348 29.09450842)
1178472-999-920,26,1,2024,30,21,40,5,5,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLE 4 SUR,HERMOSILLO - BAHÍA KINO,CALLE 4 SUR,-111.3909418,28.83985477,POINT (-111.3909418 28.83985477)
1178472-999-776,26,1,2024,30,22,50,5,5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,50,0,0,0,0,0,0,0,0,0,0,0,0,3,ABELARDO L. RODRÍGUEZ,ABELARDO L. RODRÍGUEZ,,-110.9582203,29.08620327,POINT (-110.9582203 29.08620327)
1178472-999-272,26,1,2024,30,23,10,5,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9645479,29.05536715,POINT (-110.9645479 29.05536715)
1178472-999-395,26,1,2024,30,7,24,6,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERA A SAHUARIPA,CARRETERA A SAHUARIPA,,-110.9383326,29.03205371,POINT (-110.9383326 29.03205371)
1178472-999-290,26,1,2024,30,8,15,6,6,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERA A LA COLORADA,BOULEVARD DE LOS GANADEROS,,-110.9415619,29.03290765,POINT (-110.9415619 29.03290765)
1178472-999-550,26,1,2024,30,8,35,6,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUSTÍN DE VILDOSOLA,CULTURA,,-110.9551284,29.06739974,POINT (-110.9551284 29.06739974)
1178472-999-282,26,1,2024,30,10,14,6,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,VERACRUZ,12 DE OCTUBRE,,-110.9713259,29.09192908,POINT (-110.9713259 29.09192908)
1178472-999-235,26,1,2024,30,11,10,6,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,74,0,0,0,0,0,0,0,0,0,0,0,0,3,XÓLOTL,PIRÁMIDE DEL SOL,,-110.9528935,29.02469549,POINT (-110.9528935 29.02469549)
1178472-999-606,26,1,2024,30,11,40,6,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9615146,29.0434583,POINT (-110.9615146 29.0434583)
1178472-999-730,26,1,2024,30,11,50,6,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,71,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ SANTIAGO HEALY,DOCTOR DOMINGO OLIVARES,,-110.9786807,29.09958161,POINT (-110.9786807 29.09958161)
1178472-999-983,26,1,2024,30,12,35,6,6,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,5,9,42,0,1,0,0,0,0,0,0,0,0,0,1,2,IGNACIO SALAZAR,REPÚBLICA DE COLOMBIA,,-111.0066914,29.11607678,POINT (-111.0066914 29.11607678)
1178472-999-613,26,1,2024,30,13,40,6,6,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN PEDRO EL SAUCITO - ESTACIÓN PESQUEIRA,,SAN PEDRO EL SAUCITO - ESTACIÓN PESQUEIRA,-110.88865,29.19621,POINT (-110.88865 29.19621)
1178472-999-477,26,1,2024,30,14,30,6,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,CULTURA,SOLIDARIDAD,,-110.9690999,29.06660475,POINT (-110.9690999 29.06660475)
1178472-999-83,26,1,2024,30,15,0,6,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,55,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUSTÍN DE VILDOSOLA,MANUEL DE JESÚS CLOUTHIER DEL RINCÓN,,-110.9586042,29.03767991,POINT (-110.9586042 29.03767991)
1178472-999-82,26,1,2024,30,15,0,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,FRANCISCA MAYTORENA CAMPILLO,,-111.0234,29.12494,POINT (-111.0234 29.12494)
1178472-999-323,26,1,2024,30,15,19,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,53,0,0,0,0,0,0,0,0,0,0,0,0,3,CULTURA,SOLIDARIDAD,,-110.9690987,29.06659856,POINT (-110.9690987 29.06659856)
1178472-999-366,26,1,2024,30,15,20,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,FRANCISCO EUSEBIO KINO,FRANCISCO EUSEBIO KINO,,-110.9460927,29.09752604,POINT (-110.9460927 29.09752604)
1178472-999-408,26,1,2024,30,15,25,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,HUASABAS,GENERAL BERNARDO REYES,,-110.9665333,29.1311908,POINT (-110.9665333 29.1311908)
1178472-999-425,26,1,2024,30,15,28,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,46,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,PERIMETRAL NORTE,,-111.0232188,29.10936915,POINT (-111.0232188 29.10936915)
1178472-999-914,26,1,2024,30,15,40,6,6,2,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3,5,9,25,0,0,0,1,0,0,0,0,0,0,0,1,2,ITALIA,JOSÉ LÓPEZ PORTILLO,,-110.885821,29.18127068,POINT (-110.885821 29.18127068)
1178472-999-750,26,1,2024,30,15,50,6,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,VERACRUZ,CALLE DE LAS AMÉRICAS,,-110.97233,29.09179,POINT (-110.97233 29.09179)
1178472-999-498,26,1,2024,30,16,30,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-110.99243,29.09382,POINT (-110.99243 29.09382)
1178472-999-684,26,1,2024,30,16,45,6,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,VERACRUZ,12 DE OCTUBRE,,-110.971324,29.09192466,POINT (-110.971324 29.09192466)
1178472-999-976,26,1,2024,30,17,30,6,6,1,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,5,9,23,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPE VICTORIA,ÁNGEL GARCÍA ABURTO,,-110.96832,29.11057,POINT (-110.96832 29.11057)
1178472-999-120,26,1,2024,30,19,0,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,LÁZARO CÁRDENAS DEL RÍO,MARIANO JIMÉNEZ,,-110.9919118,29.12411384,POINT (-110.9919118 29.12411384)
1178472-999-880,26,1,2024,30,19,45,6,6,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN PEDRO EL SAUCITO - ESTACIÓN PESQUEIRA,,SAN PEDRO EL SAUCITO - ESTACIÓN PESQUEIRA,-110.88817,29.2233,POINT (-110.88817 29.2233)
1178472-999-968,26,1,2024,30,20,28,6,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NAVOJOA,REPÚBLICA DE PANAMÁ,,-111.0059819,29.11931229,POINT (-111.0059819 29.11931229)
1178472-999-149,26,1,2024,30,22,0,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL MIGUEL PIÑA,PERIFÉRICO NORTE,,-110.9663178,29.11080485,POINT (-110.9663178 29.11080485)
1178472-999-267,26,1,2024,30,22,10,6,6,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUA ZARCA,LOS ÁLAMOS,,-110.91999,29.00457,POINT (-110.91999 29.00457)
1178472-999-385,26,1,2024,30,22,20,6,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,GASPAR LUKEN ESCALANTE,NAZARETH,,-111.0329672,29.12171136,POINT (-111.0329672 29.12171136)
1178472-999-417,26,1,2024,30,22,25,6,6,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,5,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,ISRAEL,NAVOJOA,,-111.0348409,29.11688674,POINT (-111.0348409 29.11688674)
1178472-999-781,26,1,2024,30,5,55,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO MURRIETA,SAHUARIPA,,-110.9718567,29.08147404,POINT (-110.9718567 29.08147404)
1178472-999-13,26,1,2024,30,6,0,7,7,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,DESIERTO NORTE,PERCIA PONIENTE,,-111.0132254,29.16752995,POINT (-111.0132254 29.16752995)
1178472-999-422,26,1,2024,30,7,27,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,LEANDRO P. GAXIOLA,ÁNGEL GARCÍA ABURTO,,-110.9852089,29.10845182,POINT (-110.9852089 29.10845182)
1178472-999-956,26,1,2024,30,10,20,7,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE LAS PALMAS,BOULEVARD DE LOS GANADEROS,,-110.9391547,29.0387946,POINT (-110.9391547 29.0387946)
1178472-999-389,26,1,2024,30,10,22,7,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NAYARIT,FRANCISCO MONTEVERDE,,-110.969504,29.09320501,POINT (-110.969504 29.09320501)
1178472-999-607,26,1,2024,30,11,40,7,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ MARÍA MORELOS Y PAVÓN,ABELARDO L. RODRÍGUEZ,,-110.9512125,29.09777039,POINT (-110.9512125 29.09777039)
1178472-999-207,26,1,2024,30,12,7,7,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ LÓPEZ PORTILLO,FRANCISCO MONTEVERDE,,-110.9745611,29.12450263,POINT (-110.9745611 29.12450263)
1178472-999-554,26,1,2024,30,12,35,7,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9709618,29.06898971,POINT (-110.9709618 29.06898971)
1178472-999-678,26,1,2024,30,13,45,7,7,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,PERIMETRAL NORTE,,-111.0232191,29.10936668,POINT (-111.0232191 29.10936668)
1178472-999-60,26,1,2024,30,14,0,7,7,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,6,9,0,0,2,0,0,0,0,0,0,0,0,0,2,2,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0067183,29.09458655,POINT (-111.0067183 29.09458655)
1178472-999-682,26,1,2024,30,14,45,7,7,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,47,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9952962,29.13852082,POINT (-110.9952962 29.13852082)
1178472-999-84,26,1,2024,30,15,0,7,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,51,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTONIO QUIROGA,FRANCISCO SERNA,,-111.0213158,29.0732895,POINT (-111.0213158 29.0732895)
1178472-999-260,26,1,2024,30,17,10,7,7,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERA A SAHUARIPA,CARRETERA A SAHUARIPA,,-110.9378682,29.0319338,POINT (-110.9378682 29.0319338)
1178472-999-413,26,1,2024,30,17,25,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,LUCAS ALAMÁN,TAYDE LÓPEZ DEL CASTILLO,,-110.9845331,29.12847817,POINT (-110.9845331 29.12847817)
1178472-999-764,26,1,2024,30,17,50,7,7,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,AQUILES SERDÁN,SEGUNDA DE OBREGÓN,,-110.9570442,29.07665038,POINT (-110.9570442 29.07665038)
1178472-999-930,26,1,2024,30,18,0,7,7,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SOLIDARIDAD,SOLIDARIDAD,,-110.9833928,29.08263472,POINT (-110.9833928 29.08263472)
1178472-999-520,26,1,2024,30,18,30,7,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,REBEICO,MARGARITA MAZA DE JUÁREZ,,-110.9909457,29.13720681,POINT (-110.9909457 29.13720681)
1178472-999-570,26,1,2024,30,18,35,7,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,9,70,0,0,0,0,0,0,0,0,0,0,0,0,3,OLIVARES,LUZ VALENCIA,,-110.9887153,29.15096917,POINT (-110.9887153 29.15096917)
1178472-999-978,26,1,2024,30,19,30,7,7,0,2,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,63,0,0,0,0,0,0,0,0,0,0,0,0,3,LOS PUENTES,LOS PUENTES,,-111.0732114,28.96618839,POINT (-111.0732114 28.96618839)
1178472-999-643,26,1,2024,30,19,40,7,7,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,37,0,0,0,0,0,0,0,0,0,0,0,0,3,DOCTOR AGUILAR,SEGUNDA DE OBREGÓN,,-110.9587062,29.07644554,POINT (-110.9587062 29.07644554)
1178472-999-1012,26,1,2024,30,19,52,7,7,1,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.051328,29.08865043,POINT (-111.051328 29.08865043)
1178472-999-799,26,1,2024,30,19,55,7,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,CARRETERA A SAHUARIPA,CARRETERA A SAHUARIPA,,-110.9378664,29.03193496,POINT (-110.9378664 29.03193496)
1178472-999-942,26,1,2024,30,0,10,8,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,2,IGNACIO ZARAGOZA,6 DE ENERO,,-111.4927185,28.84361314,POINT (-111.4927185 28.84361314)
1178472-999-881,26,1,2024,30,0,50,8,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,JESÚS GARCÍA MORALES,JESÚS GARCÍA MORALES,,-111.0416584,29.09124623,POINT (-111.0416584 29.09124623)
